Area,Country,Month_abbr,Year,Rate,Visitor_Arrivals,Month
Southeast Asia & India,Philippines,Feb.,2012,0.008068427,4409.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Feb.,2012,0.005034303,2751.0,2
Southeast Asia & India,Singapore,Feb.,2012,0.014127525,7720.0,2
East Asia,South Korea,Feb.,2012,0.309314101,169025.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Feb.,2012,0.002647996,1447.0,2
East Asia,Taiwan,Feb.,2012,0.157148582,85874.0,2
Southeast Asia & India,Thailand,Feb.,2012,0.0280812,15345.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Feb.,2012,0.0224979,12294.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Feb.,2012,0.079855284,43637.0,2
Southeast Asia & India,Vietnam,Feb.,2012,0.006507445,3556.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Mar.,2012,0.027947483,18911.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Mar.,2012,0.020092749,13596.0,3
East Asia,China,Mar.,2012,0.191088017,129302.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,France,Mar.,2012,0.015718335,10636.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Mar.,2012,0.01620159,10963.0,3
East Asia,Hong Kong,Mar.,2012,0.054222049,36690.0,3
Southeast Asia & India,India,Mar.,2012,0.008281831,5604.0,3
Southeast Asia & India,Indonesia,Mar.,2012,0.011227171,7597.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Mar.,2012,0.007220739,4886.0,3
Southeast Asia & India,Malaysia,Mar.,2012,0.017361696,11748.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Mar.,2012,0.002377849,1609.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Mar.,2012,0.003976875,2691.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Mar.,2012,0.01161141,7857.0,3
Others,Others,Mar.,2012,0.04496632,30427.0,3
Southeast Asia & India,Philippines,Mar.,2012,0.010238494,6928.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Mar.,2012,0.006057677,4099.0,3
Southeast Asia & India,Singapore,Mar.,2012,0.017150365,11605.0,3
East Asia,South Korea,Mar.,2012,0.222106458,150291.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Mar.,2012,0.004186728,2833.0,3
East Asia,Taiwan,Mar.,2012,0.136045766,92057.0,3
Southeast Asia & India,Thailand,Mar.,2012,0.038886475,26313.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Mar.,2012,0.028068666,18993.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Mar.,2012,0.097552397,66010.0,3
Southeast Asia & India,Vietnam,Mar.,2012,0.007412859,5016.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Apr.,2012,0.022405934,17465.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Apr.,2012,0.017341026,13517.0,4
East Asia,China,Apr.,2012,0.19088727,148793.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,France,Apr.,2012,0.018546956,14457.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Apr.,2012,0.012322302,9605.0,4
East Asia,Hong Kong,Apr.,2012,0.056724923,44216.0,4
Southeast Asia & India,India,Apr.,2012,0.007809042,6087.0,4
Southeast Asia & India,Indonesia,Apr.,2012,0.01230819,9594.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Apr.,2012,0.00590008,4599.0,4
Southeast Asia & India,Malaysia,Apr.,2012,0.015679664,12222.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Apr.,2012,0.002328472,1815.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Apr.,2012,0.003838451,2992.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Apr.,2012,0.009850144,7678.0,4
Others,Others,Apr.,2012,0.044374398,34589.0,4
Southeast Asia & India,Philippines,Apr.,2012,0.014187645,11059.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Apr.,2012,0.006023239,4695.0,4
Southeast Asia & India,Singapore,Apr.,2012,0.01642888,12806.0,4
East Asia,South Korea,Apr.,2012,0.195415924,152323.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Apr.,2012,0.004295166,3348.0,4
East Asia,Taiwan,Apr.,2012,0.177983812,138735.0,4
Southeast Asia & India,Thailand,Apr.,2012,0.052369461,40821.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Apr.,2012,0.022251986,17345.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Apr.,2012,0.082372758,64208.0,4
Southeast Asia & India,Vietnam,Apr.,2012,0.008354277,6512.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,May,2012,0.019694294,13137.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,May,2012,0.017796374,11871.0,5
East Asia,China,May,2012,0.168132333,112152.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,France,May,2012,0.01495549,9976.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,May,2012,0.012844691,8568.0,5
East Asia,Hong Kong,May,2012,0.048708785,32491.0,5
Southeast Asia & India,India,May,2012,0.010189702,6797.0,5
Southeast Asia & India,Indonesia,May,2012,0.010655937,7108.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,May,2012,0.005899143,3935.0,5
Southeast Asia & India,Malaysia,May,2012,0.01908564,12731.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,May,2012,0.002166267,1445.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,May,2012,0.003305619,2205.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,May,2012,0.007725104,5153.0,5
Others,Others,May,2012,0.041196559,27480.0,5
Southeast Asia & India,Philippines,May,2012,0.012613823,8414.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,May,2012,0.00476279,3177.0,5
Southeast Asia & India,Singapore,May,2012,0.019623834,13090.0,5
East Asia,South Korea,May,2012,0.235577456,157141.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,May,2012,0.003581462,2389.0,5
East Asia,Taiwan,May,2012,0.181384792,120992.0,5
Southeast Asia & India,Thailand,May,2012,0.036003514,24016.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,May,2012,0.020124549,13424.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United States,May,2012,0.097736888,65195.0,5
Southeast Asia & India,Vietnam,May,2012,0.006234952,4159.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jun.,2012,0.023009611,15714.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jun.,2012,0.013942823,9522.0,6
East Asia,China,Jun.,2012,0.18447371,125983.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jun.,2012,0.012690868,8667.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jun.,2012,0.011023059,7528.0,6
East Asia,Hong Kong,Jun.,2012,0.064732653,44208.0,6
Southeast Asia & India,India,Jun.,2012,0.008229223,5620.0,6
Southeast Asia & India,Indonesia,Jun.,2012,0.01383886,9451.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jun.,2012,0.004876035,3330.0,6
Southeast Asia & India,Malaysia,Jun.,2012,0.012365799,8445.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jun.,2012,0.002202269,1504.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jun.,2012,0.00357283,2440.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jun.,2012,0.008463507,5780.0,6
Others,Others,Jun.,2012,0.041737684,28504.0,6
Southeast Asia & India,Philippines,Jun.,2012,0.009170752,6263.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jun.,2012,0.0056931,3888.0,6
Southeast Asia & India,Singapore,Jun.,2012,0.019351853,13216.0,6
East Asia,South Korea,Jun.,2012,0.222761563,152131.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jun.,2012,0.00359333,2454.0,6
East Asia,Taiwan,Jun.,2012,0.184062249,125702.0,6
Southeast Asia & India,Thailand,Jun.,2012,0.019925849,13608.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jun.,2012,0.016686874,11396.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jun.,2012,0.108428072,74049.0,6
Southeast Asia & India,Vietnam,Jun.,2012,0.005167425,3529.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jul.,2012,0.016564093,14033.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jul.,2012,0.013164635,11153.0,7
East Asia,China,Jul.,2012,0.241113606,204270.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jul.,2012,0.015907809,13477.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jul.,2012,0.011042335,9355.0,7
East Asia,Hong Kong,Jul.,2012,0.060767664,51482.0,7
Southeast Asia & India,India,Jul.,2012,0.006660812,5643.0,7
Southeast Asia & India,Indonesia,Jul.,2012,0.009182076,7779.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jul.,2012,0.005043709,4273.0,7
Southeast Asia & India,Malaysia,Jul.,2012,0.009330803,7905.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jul.,2012,0.00228165,1933.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jul.,2012,0.002693598,2282.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jul.,2012,0.007542546,6390.0,7
Others,Others,Jul.,2012,0.039301506,33296.0,7
Southeast Asia & India,Philippines,Jul.,2012,0.00707158,5991.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jul.,2012,0.005216043,4419.0,7
Southeast Asia & India,Singapore,Jul.,2012,0.009903281,8390.0,7
East Asia,South Korea,Jul.,2012,0.223916836,189701.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jul.,2012,0.004516085,3826.0,7
East Asia,Taiwan,Jul.,2012,0.189264796,160344.0,7
Southeast Asia & India,Thailand,Jul.,2012,0.019295462,16347.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jul.,2012,0.017203852,14575.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jul.,2012,0.077609143,65750.0,7
Southeast Asia & India,Vietnam,Jul.,2012,0.005406082,4580.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Aug.,2012,0.014031843,10864.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Aug.,2012,0.013476459,10434.0,8
East Asia,China,Aug.,2012,0.245730324,190254.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,France,Aug.,2012,0.014669889,11358.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Aug.,2012,0.009874212,7645.0,8
East Asia,Hong Kong,Aug.,2012,0.057270429,44341.0,8
Southeast Asia & India,India,Aug.,2012,0.006297797,4876.0,8
Southeast Asia & India,Indonesia,Aug.,2012,0.016144885,12500.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Aug.,2012,0.00690097,5343.0,8
Southeast Asia & India,Malaysia,Aug.,2012,0.009989164,7734.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Aug.,2012,0.001739773,1347.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Aug.,2012,0.002827292,2189.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Aug.,2012,0.005343311,4137.0,8
Others,Others,Aug.,2012,0.037553004,29075.0,8
Southeast Asia & India,Philippines,Aug.,2012,0.00758293,5871.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Aug.,2012,0.005135365,3976.0,8
Southeast Asia & India,Singapore,Aug.,2012,0.007581638,5870.0,8
East Asia,South Korea,Aug.,2012,0.260596534,201764.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Aug.,2012,0.006078226,4706.0,8
East Asia,Taiwan,Aug.,2012,0.166192868,128673.0,8
Southeast Asia & India,Thailand,Aug.,2012,0.015256271,11812.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Aug.,2012,0.015747076,12192.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Aug.,2012,0.068686801,53180.0,8
Southeast Asia & India,Vietnam,Aug.,2012,0.005292939,4098.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Sep.,2012,0.028743359,18920.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Sep.,2012,0.014977842,9859.0,9
East Asia,China,Sep.,2012,0.184846234,121673.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,France,Sep.,2012,0.016503124,10863.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Sep.,2012,0.015233069,10027.0,9
East Asia,Hong Kong,Sep.,2012,0.055230699,36355.0,9
Southeast Asia & India,India,Sep.,2012,0.009624164,6335.0,9
Southeast Asia & India,Indonesia,Sep.,2012,0.012147563,7996.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Sep.,2012,0.006509794,4285.0,9
Southeast Asia & India,Malaysia,Sep.,2012,0.014344334,9442.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Sep.,2012,0.002619109,1724.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Sep.,2012,0.005078702,3343.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Sep.,2012,0.008000134,5266.0,9
Others,Others,Sep.,2012,0.0508721,33486.0,9
Southeast Asia & India,Philippines,Sep.,2012,0.010199943,6714.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Sep.,2012,0.007407644,4876.0,9
Southeast Asia & India,Singapore,Sep.,2012,0.012179467,8017.0,9
East Asia,South Korea,Sep.,2012,0.22141198,145742.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Sep.,2012,0.005137951,3382.0,9
East Asia,Taiwan,Sep.,2012,0.179440902,118115.0,9
Southeast Asia & India,Thailand,Sep.,2012,0.028523074,18775.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Sep.,2012,0.020876916,13742.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Sep.,2012,0.081569156,53692.0,9
Southeast Asia & India,Vietnam,Sep.,2012,0.00852274,5610.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Oct.,2012,0.0253454,17890.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Oct.,2012,0.01773328,12517.0,10
East Asia,China,Oct.,2012,0.09876489,69713.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,France,Oct.,2012,0.020495914,14467.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Oct.,2012,0.018263139,12891.0,10
East Asia,Hong Kong,Oct.,2012,0.047925332,33828.0,10
Southeast Asia & India,India,Oct.,2012,0.009527547,6725.0,10
Southeast Asia & India,Indonesia,Oct.,2012,0.012331267,8704.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Oct.,2012,0.008613753,6080.0,10
Southeast Asia & India,Malaysia,Oct.,2012,0.016058698,11335.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Oct.,2012,0.003040315,2146.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Oct.,2012,0.005458682,3853.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Oct.,2012,0.011377804,8031.0,10
Others,Others,Oct.,2012,0.058480013,41278.0,10
Southeast Asia & India,Philippines,Oct.,2012,0.011747572,8292.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Oct.,2012,0.00795072,5612.0,10
Southeast Asia & India,Singapore,Oct.,2012,0.014541374,10264.0,10
East Asia,South Korea,Oct.,2012,0.238224094,168150.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Oct.,2012,0.006082046,4293.0,10
East Asia,Taiwan,Oct.,2012,0.191491653,135164.0,10
Southeast Asia & India,Thailand,Oct.,2012,0.044911936,31701.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Oct.,2012,0.028448051,20080.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Oct.,2012,0.094292256,66556.0,10
Southeast Asia & India,Vietnam,Oct.,2012,0.008894266,6278.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Nov.,2012,0.021537342,13968.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Nov.,2012,0.01766099,11454.0,11
East Asia,China,Nov.,2012,0.080168314,51993.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,France,Nov.,2012,0.01661712,10777.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Nov.,2012,0.016953256,10995.0,11
East Asia,Hong Kong,Nov.,2012,0.055840123,36215.0,11
Southeast Asia & India,India,Nov.,2012,0.009424129,6112.0,11
Southeast Asia & India,Indonesia,Nov.,2012,0.011838754,7678.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Nov.,2012,0.00737031,4780.0,11
Southeast Asia & India,Malaysia,Nov.,2012,0.023390713,15170.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Nov.,2012,0.002332904,1513.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Nov.,2012,0.004001246,2595.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Nov.,2012,0.010154992,6586.0,11
Others,Others,Nov.,2012,0.047789832,30994.0,11
Southeast Asia & India,Philippines,Nov.,2012,0.010446413,6775.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Nov.,2012,0.008181353,5306.0,11
Southeast Asia & India,Singapore,Nov.,2012,0.022807872,14792.0,11
East Asia,South Korea,Nov.,2012,0.283027625,183557.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Nov.,2012,0.004382097,2842.0,11
East Asia,Taiwan,Nov.,2012,0.190115458,123299.0,11
Southeast Asia & India,Thailand,Nov.,2012,0.037374258,24239.0,11
